time,sdate,stimestart,zone_start,stimeend,zone_end,price
2024-11-10 04:00:00,10.11.2024,04:00,CET,05:00,CET,10.088
2024-11-10 05:00:00,10.11.2024,05:00,CET,06:00,CET,10.198
2024-11-10 06:00:00,10.11.2024,06:00,CET,07:00,CET,10.032
2024-11-10 07:00:00,10.11.2024,07:00,CET,08:00,CET,10.245
2024-11-10 08:00:00,10.11.2024,08:00,CET,09:00,CET,10.538
2024-11-10 09:00:00,10.11.2024,09:00,CET,10:00,CET,11.099
2024-11-10 10:00:00,10.11.2024,10:00,CET,11:00,CET,11.262
2024-11-10 11:00:00,10.11.2024,11:00,CET,12:00,CET,11.013
2024-11-10 12:00:00,10.11.2024,12:00,CET,13:00,CET,11.092
2024-11-10 13:00:00,10.11.2024,13:00,CET,14:00,CET,10.86
2024-11-10 14:00:00,10.11.2024,14:00,CET,15:00,CET,11.236
2024-11-10 15:00:00,10.11.2024,15:00,CET,16:00,CET,12.622
2024-11-10 16:00:00,10.11.2024,16:00,CET,17:00,CET,13.402
2024-11-10 17:00:00,10.11.2024,17:00,CET,18:00,CET,14.872
2024-11-10 18:00:00,10.11.2024,18:00,CET,19:00,CET,14.601
2024-11-10 19:00:00,10.11.2024,19:00,CET,20:00,CET,13.861
2024-11-10 20:00:00,10.11.2024,20:00,CET,21:00,CET,12.531
2024-11-10 21:00:00,10.11.2024,21:00,CET,22:00,CET,11.528
2024-11-10 22:00:00,10.11.2024,22:00,CET,23:00,CET,11.11
2024-11-10 23:00:00,10.11.2024,23:00,CET,00:00,CET,10.802
2024-11-11 00:00:00,11.11.2024,00:00,CET,01:00,CET,10.965
2024-11-11 01:00:00,11.11.2024,01:00,CET,02:00,CET,10.368
2024-11-11 02:00:00,11.11.2024,02:00,CET,03:00,CET,10.0
2024-11-11 03:00:00,11.11.2024,03:00,CET,04:00,CET,9.786
2024-11-11 04:00:00,11.11.2024,04:00,CET,05:00,CET,9.75
2024-11-11 05:00:00,11.11.2024,05:00,CET,06:00,CET,10.389
2024-11-11 06:00:00,11.11.2024,06:00,CET,07:00,CET,11.569
2024-11-11 07:00:00,11.11.2024,07:00,CET,08:00,CET,12.835
2024-11-11 08:00:00,11.11.2024,08:00,CET,09:00,CET,13.506
2024-11-11 09:00:00,11.11.2024,09:00,CET,10:00,CET,13.294
2024-11-11 10:00:00,11.11.2024,10:00,CET,11:00,CET,12.85
2024-11-11 11:00:00,11.11.2024,11:00,CET,12:00,CET,12.421
2024-11-11 12:00:00,11.11.2024,12:00,CET,13:00,CET,11.984
2024-11-11 13:00:00,11.11.2024,13:00,CET,14:00,CET,12.902
2024-11-11 14:00:00,11.11.2024,14:00,CET,15:00,CET,13.044
2024-11-11 15:00:00,11.11.2024,15:00,CET,16:00,CET,13.905
2024-11-11 16:00:00,11.11.2024,16:00,CET,17:00,CET,14.094
2024-11-11 17:00:00,11.11.2024,17:00,CET,18:00,CET,15.318
2024-11-11 18:00:00,11.11.2024,18:00,CET,19:00,CET,14.709
2024-11-11 19:00:00,11.11.2024,19:00,CET,20:00,CET,13.37
2024-11-11 20:00:00,11.11.2024,20:00,CET,21:00,CET,12.194
2024-11-11 21:00:00,11.11.2024,21:00,CET,22:00,CET,11.288
2024-11-11 22:00:00,11.11.2024,22:00,CET,23:00,CET,11.156
2024-11-11 23:00:00,11.11.2024,23:00,CET,00:00,CET,10.54
2024-11-12 00:00:00,12.11.2024,00:00,CET,01:00,CET,11.031
2024-11-12 01:00:00,12.11.2024,01:00,CET,02:00,CET,10.464
2024-11-12 02:00:00,12.11.2024,02:00,CET,03:00,CET,10.269
2024-11-12 03:00:00,12.11.2024,03:00,CET,04:00,CET,10.399
2024-11-12 04:00:00,12.11.2024,04:00,CET,05:00,CET,10.75
2024-11-12 05:00:00,12.11.2024,05:00,CET,06:00,CET,11.801
2024-11-12 06:00:00,12.11.2024,06:00,CET,07:00,CET,14.767
2024-11-12 07:00:00,12.11.2024,07:00,CET,08:00,CET,18.552
2024-11-12 08:00:00,12.11.2024,08:00,CET,09:00,CET,20.164
2024-11-12 09:00:00,12.11.2024,09:00,CET,10:00,CET,22.333
2024-11-12 10:00:00,12.11.2024,10:00,CET,11:00,CET,19.024
2024-11-12 11:00:00,12.11.2024,11:00,CET,12:00,CET,17.108
2024-11-12 12:00:00,12.11.2024,12:00,CET,13:00,CET,16.159
2024-11-12 13:00:00,12.11.2024,13:00,CET,14:00,CET,15.647
2024-11-12 14:00:00,12.11.2024,14:00,CET,15:00,CET,17.437
2024-11-12 15:00:00,12.11.2024,15:00,CET,16:00,CET,21.878
2024-11-12 16:00:00,12.11.2024,16:00,CET,17:00,CET,27.273
2024-11-12 17:00:00,12.11.2024,17:00,CET,18:00,CET,31.789
2024-11-12 18:00:00,12.11.2024,18:00,CET,19:00,CET,22.533
2024-11-12 19:00:00,12.11.2024,19:00,CET,20:00,CET,17.135
2024-11-12 20:00:00,12.11.2024,20:00,CET,21:00,CET,14.912
2024-11-12 21:00:00,12.11.2024,21:00,CET,22:00,CET,13.19
2024-11-12 22:00:00,12.11.2024,22:00,CET,23:00,CET,12.521
2024-11-12 23:00:00,12.11.2024,23:00,CET,00:00,CET,11.559
2024-11-13 00:00:00,13.11.2024,00:00,CET,01:00,CET,11.715
2024-11-13 01:00:00,13.11.2024,01:00,CET,02:00,CET,11.171
2024-11-13 02:00:00,13.11.2024,02:00,CET,03:00,CET,10.785
2024-11-13 03:00:00,13.11.2024,03:00,CET,04:00,CET,10.745
2024-11-13 04:00:00,13.11.2024,04:00,CET,05:00,CET,11.063
2024-11-13 05:00:00,13.11.2024,05:00,CET,06:00,CET,11.9
2024-11-13 06:00:00,13.11.2024,06:00,CET,07:00,CET,13.11
2024-11-13 07:00:00,13.11.2024,07:00,CET,08:00,CET,16.478
2024-11-13 08:00:00,13.11.2024,08:00,CET,09:00,CET,22.545
2024-11-13 09:00:00,13.11.2024,09:00,CET,10:00,CET,22.743
2024-11-13 10:00:00,13.11.2024,10:00,CET,11:00,CET,20.08
2024-11-13 11:00:00,13.11.2024,11:00,CET,12:00,CET,17.77
2024-11-13 12:00:00,13.11.2024,12:00,CET,13:00,CET,16.099
2024-11-13 13:00:00,13.11.2024,13:00,CET,14:00,CET,16.207
2024-11-13 14:00:00,13.11.2024,14:00,CET,15:00,CET,15.99
2024-11-13 15:00:00,13.11.2024,15:00,CET,16:00,CET,16.56
2024-11-13 16:00:00,13.11.2024,16:00,CET,17:00,CET,17.828
2024-11-13 17:00:00,13.11.2024,17:00,CET,18:00,CET,17.843
2024-11-13 18:00:00,13.11.2024,18:00,CET,19:00,CET,17.39
2024-11-13 19:00:00,13.11.2024,19:00,CET,20:00,CET,16.179
2024-11-13 20:00:00,13.11.2024,20:00,CET,21:00,CET,12.522
2024-11-13 21:00:00,13.11.2024,21:00,CET,22:00,CET,11.486
2024-11-13 22:00:00,13.11.2024,22:00,CET,23:00,CET,11.351
2024-11-13 23:00:00,13.11.2024,23:00,CET,00:00,CET,10.662
2024-11-14 00:00:00,14.11.2024,00:00,CET,01:00,CET,10.17
2024-11-14 01:00:00,14.11.2024,01:00,CET,02:00,CET,9.983
2024-11-14 02:00:00,14.11.2024,02:00,CET,03:00,CET,9.601
2024-11-14 03:00:00,14.11.2024,03:00,CET,04:00,CET,9.225
2024-11-14 04:00:00,14.11.2024,04:00,CET,05:00,CET,9.141
2024-11-14 05:00:00,14.11.2024,05:00,CET,06:00,CET,9.224
2024-11-14 06:00:00,14.11.2024,06:00,CET,07:00,CET,10.344
2024-11-14 07:00:00,14.11.2024,07:00,CET,08:00,CET,11.561
2024-11-14 08:00:00,14.11.2024,08:00,CET,09:00,CET,12.714
2024-11-14 09:00:00,14.11.2024,09:00,CET,10:00,CET,12.392
2024-11-14 10:00:00,14.11.2024,10:00,CET,11:00,CET,12.565
2024-11-14 11:00:00,14.11.2024,11:00,CET,12:00,CET,12.484
2024-11-14 12:00:00,14.11.2024,12:00,CET,13:00,CET,12.168
2024-11-14 13:00:00,14.11.2024,13:00,CET,14:00,CET,12.74
2024-11-14 14:00:00,14.11.2024,14:00,CET,15:00,CET,13.401
2024-11-14 15:00:00,14.11.2024,15:00,CET,16:00,CET,14.218
2024-11-14 16:00:00,14.11.2024,16:00,CET,17:00,CET,14.741
2024-11-14 17:00:00,14.11.2024,17:00,CET,18:00,CET,15.591
2024-11-14 18:00:00,14.11.2024,18:00,CET,19:00,CET,15.409
2024-11-14 19:00:00,14.11.2024,19:00,CET,20:00,CET,14.829
2024-11-14 20:00:00,14.11.2024,20:00,CET,21:00,CET,13.858
2024-11-14 21:00:00,14.11.2024,21:00,CET,22:00,CET,12.944
2024-11-14 22:00:00,14.11.2024,22:00,CET,23:00,CET,12.289
2024-11-14 23:00:00,14.11.2024,23:00,CET,00:00,CET,11.248
2024-11-15 00:00:00,15.11.2024,00:00,CET,01:00,CET,11.044
2024-11-15 01:00:00,15.11.2024,01:00,CET,02:00,CET,10.671
2024-11-15 02:00:00,15.11.2024,02:00,CET,03:00,CET,10.701
2024-11-15 03:00:00,15.11.2024,03:00,CET,04:00,CET,10.362
2024-11-15 04:00:00,15.11.2024,04:00,CET,05:00,CET,10.442
2024-11-15 05:00:00,15.11.2024,05:00,CET,06:00,CET,10.86
2024-11-15 06:00:00,15.11.2024,06:00,CET,07:00,CET,12.926
2024-11-15 07:00:00,15.11.2024,07:00,CET,08:00,CET,14.416
2024-11-15 08:00:00,15.11.2024,08:00,CET,09:00,CET,15.777
2024-11-15 09:00:00,15.11.2024,09:00,CET,10:00,CET,15.086
2024-11-15 10:00:00,15.11.2024,10:00,CET,11:00,CET,13.884
2024-11-15 11:00:00,15.11.2024,11:00,CET,12:00,CET,13.508
2024-11-15 12:00:00,15.11.2024,12:00,CET,13:00,CET,12.174
2024-11-15 13:00:00,15.11.2024,13:00,CET,14:00,CET,12.18
2024-11-15 14:00:00,15.11.2024,14:00,CET,15:00,CET,13.189
2024-11-15 15:00:00,15.11.2024,15:00,CET,16:00,CET,14.175
2024-11-15 16:00:00,15.11.2024,16:00,CET,17:00,CET,13.395
2024-11-15 17:00:00,15.11.2024,17:00,CET,18:00,CET,13.626
2024-11-15 18:00:00,15.11.2024,18:00,CET,19:00,CET,13.477
2024-11-15 19:00:00,15.11.2024,19:00,CET,20:00,CET,12.839
2024-11-15 20:00:00,15.11.2024,20:00,CET,21:00,CET,11.573
2024-11-15 21:00:00,15.11.2024,21:00,CET,22:00,CET,11.074
2024-11-15 22:00:00,15.11.2024,22:00,CET,23:00,CET,10.819
2024-11-15 23:00:00,15.11.2024,23:00,CET,00:00,CET,9.81
2024-11-16 00:00:00,16.11.2024,00:00,CET,01:00,CET,10.192
2024-11-16 01:00:00,16.11.2024,01:00,CET,02:00,CET,9.543
2024-11-16 02:00:00,16.11.2024,02:00,CET,03:00,CET,8.987
2024-11-16 03:00:00,16.11.2024,03:00,CET,04:00,CET,8.657
2024-11-16 04:00:00,16.11.2024,04:00,CET,05:00,CET,8.881
2024-11-16 05:00:00,16.11.2024,05:00,CET,06:00,CET,8.695
2024-11-16 06:00:00,16.11.2024,06:00,CET,07:00,CET,7.382
2024-11-16 07:00:00,16.11.2024,07:00,CET,08:00,CET,9.01
2024-11-16 08:00:00,16.11.2024,08:00,CET,09:00,CET,10.475
2024-11-16 09:00:00,16.11.2024,09:00,CET,10:00,CET,10.977
2024-11-16 10:00:00,16.11.2024,10:00,CET,11:00,CET,10.76
2024-11-16 11:00:00,16.11.2024,11:00,CET,12:00,CET,9.903
2024-11-16 12:00:00,16.11.2024,12:00,CET,13:00,CET,9.698
2024-11-16 13:00:00,16.11.2024,13:00,CET,14:00,CET,9.697
2024-11-16 14:00:00,16.11.2024,14:00,CET,15:00,CET,9.372
2024-11-16 15:00:00,16.11.2024,15:00,CET,16:00,CET,10.022
